id_espace_vert,nom_espace_vert,type_espace_vert,code_postal,arr_num,surface_m2
11800,JARDINIERE VERTICALE DU 199 RUE DU CHEVALERET,Murs végétalisés,75013,13.0,7.0
11838,JARDIN PARTAGE DU JARDIN DE LA FOLIE TITON,"Ephémères, partagés, pédagogiques",75011,11.0,78.0
11870,JARDIN PARTAGE DES JARDINS D'IMMEUBLES PORTE DE VINCENNES NORD,"Ephémères, partagés, pédagogiques",75020,20.0,525.0
10234,JARDINETS DE LA RUE BUFFON,Décorations sur la voie publique,75005,5.0,142.0
11930,JARDIN PARTAGE DU SQUARE DUNOIS,"Ephémères, partagés, pédagogiques",75013,13.0,150.0
11300,TALUS DES RUES FRANC NOHAIN ET MARYSE BASTIE,Jardinets décoratifs,75013,13.0,164.0
11962,JARDINIERES DE LA RUE BELGRAND,Décorations sur la voie publique,75020,20.0,130.0
12027,JARDINIERE VERTICALE DU SQUARE LAURENT PRACHE,Murs végétalisés,75006,6.0,3.0
12036,JARDINIERE VERTICALE DU SQUARE BERLIOZ,Murs végétalisés,75009,9.0,10.0
12039,JARDINIERE VERTICALE DU SQUARE MONTHOLON 1,Murs végétalisés,75009,9.0,40.0
12048,JARDINIERE VERTICALE DU SQUARE FRANCIS LEMARQUE,Murs végétalisés,75011,11.0,74.0
12130,JARDINIERE VERTICALE DU SQUARE EUGENIE COTTON 1,Murs végétalisés,75019,19.0,140.0
12133,JARDINIERE VERTICALE DU SQUARE DAMPIERRE - ROUVET,Murs végétalisés,75019,19.0,62.0
11932,JARDINIERE ANGLE RUE OCTAVE FEUILLET ET BOULEVARD EMILE AUGIER,Décorations sur la voie publique,75016,16.0,41.0
12170,JARDINIERES DE LA RUE DES JONQUILLES,Décorations sur la voie publique,75014,14.0,
13016,JARDINIERES DE LA RUE MICHELET,Décorations sur la voie publique,75006,6.0,
827,SQUARE RESTIF DE LA BRETONNE,Promenades ouvertes,75005,5.0,43.0
11217,JARDIN FRIDA KAHLO,Promenades ouvertes,75020,20.0,4271.0
12069,JARDINIERE VERTICALE DU SQUARE DE L'ASPIRANT DUNAND 1,Murs végétalisés,75014,14.0,74.0
12092,JARDINIERE VERTICALE DU SQUARE CARLO SARRABEZOLLES 2,Murs végétalisés,75015,15.0,44.0
12186,JARDINIERES DU QUAI DES TUILERIES,Décorations sur la voie publique,75001,1.0,1000.0
12948,DECORATIONS DE LA PLACE PIGALLE,Décorations sur la voie publique,75009,9.0,379.0
12955,JARDINIERES RAE RUE DE LA PARCHEMINERIE,Décorations sur la voie publique,75005,5.0,135.0
12962,JARDINIERES RAE DE LA RUE DE FLORENCE,Décorations sur la voie publique,75008,8.0,155.0
12973,JARDINIERES EVQ DE LA RUE TERNAUX,Décorations sur la voie publique,75011,11.0,98.0
11276,JARDIN PARTAGE DU SQUARE AUGUSTE RENOIR,"Ephémères, partagés, pédagogiques",75014,14.0,400.0
13189,JARDINIERES VGA DE LA RUE LOUIS LUMIERE,Décorations sur la voie publique,75020,20.0,430.0
12931,JARDINIERES DE LA RUE MONTCALM,Décorations sur la voie publique,75018,18.0,112.0
83,ESPLANADE DES INVALIDES,Promenades ouvertes,75007,7.0,32800.0
13055,JARDINIERES EVQ DE LA PLACE ADRIEN OUDIN,Décorations sur la voie publique,75009,9.0,
45,SQUARE DANIELLE MITTERAND,Promenades ouvertes,75005,5.0,373.0
13064,JARDINET IMPASSE BOUTRON,Jardinets décoratifs,75010,10.0,
10223,DECORATION ANGLE DES RUES DES BLANCS MANTEAUX - ARCHIVES,Décorations sur la voie publique,75004,4.0,22.0
13359,JARDINIERES RAE DE LA RUE HERMEL,Décorations sur la voie publique,75018,18.0,115.0
104,SQUARE JEAN PERRIN,Promenades ouvertes,75008,8.0,3459.0
13100,JARDINS DES CHAMPS ELYSEES- JARDIN DE LA NOUVELLE FRANCE,Promenades ouvertes,75008,8.0,4037.0
12939,JARDINIERES (RAE) DE L'AVENUE STEPHEN PICHON,Décorations sur la voie publique,75013,13.0,274.0
12954,JARDINIERES RAE DE LA RUE DU SOMMERARD,Décorations sur la voie publique,75005,5.0,207.0
447,SQUARE ERNEST GOUIN,Promenades ouvertes,75017,17.0,4355.0
11180,JARDINIERE VERTICALE DE LA RUE FRAGONARD,Murs végétalisés,75017,17.0,16.0
11245,JARDINIERES DE LA RUE THEROIGNE DE MERICOURT,Décorations sur la voie publique,75013,13.0,164.0
11218,JARDIN CLEMENCE-ANNICK BURGARD,Promenades ouvertes,75017,17.0,1421.0
13183,JARDINIERES VGA ORGUES DE FLANDRE- RUE RIQUET,Décorations sur la voie publique,75019,19.0,
11081,ESPACE VERT DU STADE DE LA PORTE D'ASNIERES,Etablissements sportifs,75017,17.0,1048.0
11739,PROMENADE BERNARD LAFAY - C3,Promenades ouvertes,75017,17.0,4100.0
820,JARDINET LAZAREFF,Jardinets décoratifs,75002,2.0,449.0
11394,JARDIN LAZARE RACHLINE,Promenades ouvertes,75003,3.0,392.0
11395,JARDIN PARTAGE DU SQUARE JACQUES BIDAUT,"Ephémères, partagés, pédagogiques",75002,2.0,45.0
11882,JARDINIERE VERTICALE DU 23 RUE POISSONNIERE,Murs végétalisés,75002,2.0,0.0
13388,JARDINIERES DU BASSIN LOUIS BLANC,Décorations sur la voie publique,75010,10.0,740.0
10721,JARDINIERES DE LA RUE HENRI HUCHARD,Décorations sur la voie publique,75018,18.0,172.0
13419,JARDINIERES  ANGLE RUE ALIBERT-RUE BICHAT,Décorations sur la voie publique,75010,10.0,
13365,JARDINIERES TRAMWAY T3 POINTE BLD THIERRY DE MARTEL- BLD DE L AMIRAL BRUIX,Décorations sur la voie publique,75016,16.0,1002.0
42,SQUARE MARIUS CONSTANT,Promenades ouvertes,75005,5.0,1020.0
21,JARDIN DE LA PLACE JEAN-PAUL II,Promenades ouvertes,75004,4.0,2783.0
10131,JARDIN DE L'HOTEL DE SENS,Promenades ouvertes,75004,4.0,1410.0
11250,JARDINIERES DE LA RUE NICOLAS FLAMEL,Décorations sur la voie publique,75004,4.0,136.0
10217,JARDINIERES DU VILLAGE SAINT-PAUL,Décorations sur la voie publique,75004,4.0,165.0
10227,DECORATION DE LA RUE DU RENARD,Décorations sur la voie publique,75004,4.0,44.0
13443,JARDINIERES EVQ DE LA PLACE DE RUNGIS-RUE FONTAINE A MULARD,Décorations sur la voie publique,75013,13.0,
13104,JARDIN 2 VILLA D ESTE,Promenades ouvertes,75013,13.0,
78,SQUARE ROGER STEPHANE,Promenades ouvertes,75007,7.0,1438.0
11833,JARDIN PARTAGE DU SQUARE DES MISSIONS ETRANGERES,"Ephémères, partagés, pédagogiques",75007,7.0,77.0
639,23-07,Périphérique,75018,18.0,689.0
61,PROMENADE DE L'ALLEE DU SEMINAIRE - JEAN-JACQUES OLIER,Promenades ouvertes,75006,6.0,990.0
12028,JARDINIERE VERTICALE DU SQUARE HONORE CHAMPION,Murs végétalisés,75006,6.0,30.0
11143,JARDINIERE VERTICALE DU 32 RUE BREGUET,Murs végétalisés,75011,11.0,0.0
11522,JARDIN PARTAGE LE MOISSONNEUR DES LILAS,"Ephémères, partagés, pédagogiques",75019,19.0,226.0
11524,JARDIN PARTAGE COLMAR-THIONVILLE,"Ephémères, partagés, pédagogiques",75019,19.0,356.0
12994,JARDINIERES RAE DE LA RUE SCHUTZENBERGER,Décorations sur la voie publique,75015,15.0,187.0
13488,JARDINIERES DES RUES SCHUBERT ET PAGANINI,Décorations sur la voie publique,75020,20.0,382.0
244,JARDIN MICHELET,Promenades ouvertes,75013,13.0,1500.0
11454,JARDIN PARTAGE DU SQUARE ALAIN BASHUNG,"Ephémères, partagés, pédagogiques",75018,18.0,97.0
10855,JARDINIERES DE L'ESPACE CHAMPERRET,Décorations sur la voie publique,75017,17.0,555.0
920,CIMETIERE SAINT-VINCENT,Cimetières,75018,18.0,5900.0
12164,JARDINIERE DE LA RUE DU PERE TEILHARD DE CHARDIN,Décorations sur la voie publique,75005,5.0,3.0
53,PLATES BANDES DE L'EGLISE SAINT-NICOLAS DU CHARDONNET,Jardinets décoratifs,75005,5.0,95.0
402,SQUARE DES ECRIVAINS COMBATTANTS MORTS POUR LA FRANCE,Promenades ouvertes,75016,16.0,2282.0
462,JARDIN MARGUERITE LONG,Promenades ouvertes,75017,17.0,1208.0
562,JARDIN DU CLOS MONTMARTRE (VIGNES),Jardinets décoratifs,75018,18.0,2038.0
11348,JARDIN SAINT-LAZARE,Promenades ouvertes,75010,10.0,992.0
11152,JARDINIERE DE LA RUE PIRANDELLO,Décorations sur la voie publique,75013,13.0,50.0
10314,JARDINET ANGLE DU BOULEVARD BEAUMARCHAIS - MARCEL GROMAIRE,Décorations sur la voie publique,75011,11.0,41.0
13153,JARDINIERES EVQ DE LA PLACE SERGE POLIAKOFF,Décorations sur la voie publique,75013,13.0,90.0
452,SQUARE ALEXIS CLEREL DE TOCQUEVILLE,Promenades ouvertes,75017,17.0,2041.0
13184,JARDINET 2 RUE CAMBRONNE,Jardinets décoratifs,75015,15.0,165.0
7,SQUARE JACQUES BIDAUT,Promenades ouvertes,75002,2.0,362.0
10778,JARDINIERE DE LA RUE DORIAN,Décorations sur la voie publique,75012,12.0,32.0
532,SQUARE CLAUDE CHARPENTIER,Promenades ouvertes,75018,18.0,875.0
10706,JARDINIERES DE LA RUE DE BUZENVAL,Décorations sur la voie publique,75020,20.0,185.0
763,SQUARE EMMANUEL FLEURY,Promenades ouvertes,75020,20.0,22917.0
205,35-02,Périphérique,75012,12.0,39.0
787,TALUS RUE GEO CHAVEZ,Jardinets décoratifs,75020,20.0,968.0
432,10-03,Périphérique,75016,16.0,956.0
11709,JARDINIERE VERTICALE DU 9 AVENUE COURTELINE,Murs végétalisés,75012,12.0,8.0
58,SQUARE FELIX DESRUELLES,Promenades ouvertes,75006,6.0,1515.0
8,SQUARE DU TEMPLE - ELIE WIESEL,Promenades ouvertes,75003,3.0,7965.0
33,SQUARE PAUL LANGEVIN,Promenades ouvertes,75005,5.0,4328.0
158,SQUARE EDMEE CHANDON,Promenades ouvertes,75011,11.0,467.0
343,JARDIN ROSALIND FRANKLIN,Promenades ouvertes,75015,15.0,294.0
51,SQUARE PIERRE-GILLES DE GENNES,Jardinets décoratifs,75005,5.0,692.0
11159,JARDINIERE VERTICALE DU 1 RUE SAINT-YVES,Murs végétalisés,75014,14.0,32.0
11064,CENTRE SPORTIF JULES NOEL,Etablissements sportifs,75014,14.0,5672.0
12938,JARDINIERES RAE RUE MILTON,Décorations sur la voie publique,75009,9.0,125.0
11362,JARDINIERE VERTICALE DU 9 COUR DE LA FERME SAINT-LAZARE,Murs végétalisés,75010,10.0,3.0
169,SQUARE ALBERT TOURNAIRE,Promenades ouvertes,75012,12.0,1806.0
10827,DECORATION DE LA PLACE RODIN,Décorations sur la voie publique,75016,16.0,55.0
10795,JARDINETS DE L'AVENUE EMILE ZOLA,Décorations sur la voie publique,75015,15.0,425.0
10320,JARDINIERE ANGLE DES RUES DE REUILLY - ERARD,Décorations sur la voie publique,75012,12.0,30.0
11393,JARDIN DE L'AVENUE DODE DE LA BRUNERIE,Promenades ouvertes,75016,16.0,3000.0
894,PROMENADE DU QUAI DE GRENELLE,Promenades ouvertes,75015,15.0,5900.0
11407,JARDINIERE DE LA RUE NICOLAI,Décorations sur la voie publique,75012,12.0,30.0
461,PROMENADE BERNARD LAFAY - A4,Promenades ouvertes,75017,17.0,4310.0
801,29-05,Périphérique,75020,20.0,1084.0
802,29-07,Périphérique,75020,20.0,2935.0
804,30-00,Périphérique,75020,20.0,326.0
11203,JARDINIERE VERTICALE DU 4 RUE DES ORTEAUX,Murs végétalisés,75020,20.0,0.0
11561,31-02,Périphérique,75020,20.0,5499.0
11702,JARDINIERES DE L'EGLISE SAINT-JOSEPH DES NATIONS,Décorations sur la voie publique,75011,11.0,140.0
11693,JARDINIERE VERTICALE DU 28 RUE DU GENERAL FOY,Murs végétalisés,75008,8.0,1.0
11528,JARDIN PARTAGE DU 93 RUE DE CRIMEE,"Ephémères, partagés, pédagogiques",75019,19.0,250.0
118,SQUARE DES RECOLLETS,Promenades ouvertes,75010,10.0,1450.0
235,JARDIN BRASSAI,Promenades ouvertes,75013,13.0,6413.0
10030,PROMENADE PEREIRE - TERNES / MAILLOT,Promenades ouvertes,75017,17.0,4040.0
399,SQUARE YORKTOWN,Promenades ouvertes,75016,16.0,894.0
10265,DECORATION DE LA RUE THOUIN,Décorations sur la voie publique,75005,5.0,100.0
549,JARDIN RACHMANINOV,Promenades ouvertes,75018,18.0,5400.0
11184,JARDINIERE VERTICALE DU 40 BOULEVARD DE LA CHAPELLE,Murs végétalisés,75018,18.0,60.0
10901,JARDINIERE DU PASSAGE DES FOURS A CHAUX,Décorations sur la voie publique,75019,19.0,24.0
429,CIMETIERE D'AUTEUIL,Cimetières,75016,16.0,7200.0
11326,JARDIN INSOLITE,Promenades ouvertes,75012,12.0,664.0
10895,JARDINIERES ANGLE DES RUES CURIAL - ARCHEREAU,Décorations sur la voie publique,75019,19.0,130.0
11466,JARDINIERE ANGLE DES RUES CURIAL - CRIMEE,Décorations sur la voie publique,75019,19.0,30.0
11198,JARDINIERE VERTICALE DU 59 AVENUE DU BELVEDERE,Murs végétalisés,75019,19.0,66.0
11506,DECORATION DU ROND-POINT PORTE DE LA VILLETTE,Périphérique,75019,19.0,2922.0
11512,JARDIN PARTAGE DE LA BUTTE BERGEYRE,"Ephémères, partagés, pédagogiques",75019,19.0,270.0
11532,JARDINIERE VERTICALE DU 41 QUAI DE LA SEINE,Murs végétalisés,75019,19.0,1.0
723,24-02,Périphérique,75019,19.0,4471.0
722,24-00,Périphérique,75019,19.0,1101.0
728,25-00,Périphérique,75019,19.0,2378.0
732,26-07,Périphérique,75019,19.0,2309.0
11257,JARDIN DES OISEAUX,Promenades ouvertes,75020,20.0,450.0
11571,33-50,Périphérique,75012,12.0,802.0
11674,15-04,Périphérique,75016,16.0,3168.0
11729,JARDINIERES  DE L AVENUE DE LA PORTE DE VANVES,Décorations sur la voie publique,75014,14.0,355.0
11754,JARDINIERE VERTICALE DE LA RUE PAUL LAURENT,Murs végétalisés,75019,19.0,0.0
11741,JARDINIERES T3 BOULEVARD NEY - CHAPELLE,Décorations sur la voie publique,75018,18.0,3750.0
11827,JARDINIERES DE L'AVENUE CORENTIN CARIOU,Décorations sur la voie publique,75019,19.0,105.0
11845,JARDIN PARTAGE DE LA MAISON DES ASSOCIATIONS DU 12EME,"Ephémères, partagés, pédagogiques",75012,12.0,830.0
11847,JARDIN PARTAGE DU BOULEVARD DE L'HOPITAL,"Ephémères, partagés, pédagogiques",75013,13.0,550.0
11869,JARDIN PARTAGE DU 56 RUE SAINT BLAISE,"Ephémères, partagés, pédagogiques",75020,20.0,200.0
11879,JARDIN PARTAGE DE L'IMPASSE SATAN,"Ephémères, partagés, pédagogiques",75020,20.0,300.0
11476,JARDINIERE ANGLE DES RUES PROVENCE - DROUOT,Décorations sur la voie publique,75009,9.0,160.0
11885,JARDINIERE VERTICALE DU 6 RUE PAUL DUBOIS,Murs végétalisés,75003,3.0,5.0
11927,JARDIN PARTAGE DU SQUARE SAINT LAMBERT,"Ephémères, partagés, pédagogiques",75015,15.0,250.0
11233,JARDIN LEON ZYGUEL,Promenades ouvertes,75020,20.0,1100.0
11222,JARDIN MARIELLE-FRANCO,Promenades ouvertes,75010,10.0,2642.0
11993,JARDINIERE VERTICALE DE L'ESCALIER DU GENERAL D'ARMEE JEAN SIMON,Murs végétalisés,75013,13.0,
11994,JARDINIERE VERTICALE DU 58 RUE LHOMOND,Murs végétalisés,75005,5.0,
11997,JARDIN PARTAGE DES OLYMPIADES,"Ephémères, partagés, pédagogiques",75013,13.0,1160.0
12010,JARDINIERES DE LA RUE LACHARRIERE,Décorations sur la voie publique,75011,11.0,90.0
12062,JARDINIERE VERTICALE DU SQUARE ILAN HALIMI,Murs végétalisés,75012,12.0,40.0
11722,JARDINIERE VERTICALE DU 5 RUE EDMOND FLAMAND,Murs végétalisés,75013,13.0,3.0
12921,JARDINIERE VERTICALE DE LA RUE EMELIE,Murs végétalisés,75019,19.0,
10021,JARDINET DE LA MAIRIE DU XVIIIEME,Jardinets décoratifs,75018,18.0,54.0
231,MAIL DE BIEVRE,Promenades ouvertes,75013,13.0,4755.0
786,JARDIN JEAN-MICHEL ROSENFELD,Promenades ouvertes,75020,20.0,1800.0
10796,JARDINIERE ANGLE DES RUES DE LA FEDERATION - SUFFREN,Décorations sur la voie publique,75015,15.0,27.0
12071,JARDINIERE VERTICALE DU SQUARE DE L'ASPIRANT DUNAND 3,Murs végétalisés,75014,14.0,34.0
12073,JARDINIERE VERTICALE DU SQUARE DE L'ASPIRANT DUNAND 5,Murs végétalisés,75014,14.0,58.0
11904,JARDINIERES PASSAGE DE VERDUN,Décorations sur la voie publique,75019,19.0,10.0
12088,JARDINIERE VERTICALE DU SQUARE SAINT-LAMBERT 2,Murs végétalisés,75015,15.0,60.0
12171,JARDINIERES DE LA RUE MADELEINE REBERIOUX,Décorations sur la voie publique,75018,18.0,150.0
12929,JARDINIERE DE LA RUE JEAN BAPTISTE PIGALLE,Décorations sur la voie publique,75009,9.0,9.0
12174,JARDINIERES DE LA RUE DE LA GARE,Décorations sur la voie publique,75019,19.0,200.0
13127,JARDINET DE LA RUE LEGOUVE,Jardinets décoratifs,75010,10.0,38.0
13433,JARDINIERES RAE  DE LA RUE VAUCANSON,Décorations sur la voie publique,75003,3.0,270.0
11192,JARDINIERE VERTICALE DU 7 RUE DE LA MARSEILLAISE (CLOTURE),Murs végétalisés,75019,19.0,60.0
13204,JARDINIERES EVQ DE LA RUE HENRI POINCARE,Décorations sur la voie publique,75020,20.0,81.0
10965,JARDIN ANNA MARLY,Promenades ouvertes,75014,14.0,11170.0
12953,JARDINIERES RAE DE LA RUE CUJAS ET VICTOR COUSIN,Décorations sur la voie publique,75005,5.0,51.0
13044,FORET URBAINE PLACE DE LA CATALOGNE,Décorations sur la voie publique,75014,14.0,4102.0
10981,JARDINIERE DE LA RUE VERGNIAUD,Décorations sur la voie publique,75013,13.0,5.0
365,PROMENADE DU QUAI ANDRE CITROEN,Promenades ouvertes,75015,15.0,14013.0
13337,JARDINIERES  DE LA RUE DU COMMANDANT RENE MOUCHOTTE,Décorations sur la voie publique,75014,14.0,
13120,JARDINIERES EVQ DE LA RUE DE LA ROSIERE,Décorations sur la voie publique,75015,15.0,87.0
10926,DECORATION DE LA RUE PELLEPORT,Décorations sur la voie publique,75020,20.0,90.0
13039,JARDINS DES CHAMPS ELYSEES - CARRE  DU THEATRE DU ROND-POINT,Promenades ouvertes,75008,8.0,13055.0
647,23-21,Périphérique,75018,18.0,119.0
12925,JARDINIERES DE L ALLEE YVETTE GUILBERT,Décorations sur la voie publique,75017,17.0,70.0
10718,JARDINIERES DE L ESPLANADE SAMARCANDE,Décorations sur la voie publique,75017,17.0,827.0
13334,JARDINIERES RAE DE LA RUE DU JOURDAIN,Décorations sur la voie publique,75020,20.0,
465,SQUARE PAUL PARAY,Promenades ouvertes,75017,17.0,4145.0
284,SQUARE DE L'ASPIRANT DUNAND,Promenades ouvertes,75014,14.0,6073.0
11774,PROMENADE PC 19 - THIONVILLE - JAURES,Promenades ouvertes,75019,19.0,5400.0
10982,JARDINIERE DE LA PLACE DE L'ESCADRILLE NORMANDIE-NIEMEN,Décorations sur la voie publique,75013,13.0,96.0
12163,JARDINIERES DE LA RUE SAINT-GILLES,Décorations sur la voie publique,75003,3.0,150.0
900,JARDINET DE LA GARE  D'AUTEUIL,Jardinets décoratifs,75016,16.0,400.0
13223,JARDINIERES EVQ DU PARVIS DE L EGLISE SAINT-AUGUSTIN,Décorations sur la voie publique,75008,8.0,327.0
10729,JARDIN DES ROSIERS-JOSEPH MIGNERET,Promenades ouvertes,75004,4.0,2275.0
24,JARDIN MARIE TRINTIGNANT,Promenades ouvertes,75004,4.0,840.0
23,SQUARE DE L'ILE DE FRANCE,Promenades ouvertes,75004,4.0,2235.0
91,PELOUSES DE LA PLACE VAUBAN,Jardinets décoratifs,75007,7.0,1213.0
56,JARDIN DES GRANDS EXPLORATEURS - MARCO POLO ET CAVELIER DE LA SALLE,Promenades ouvertes,75006,6.0,10903.0
278,SQUARE DE L'ABBE MIGNE,Promenades ouvertes,75014,14.0,1518.0
11352,JARDINET DE LA PLACE D'ITALIE EST,Jardinets décoratifs,75013,13.0,1086.0
11200,JARDINIERE VERTICALE DU 70 RUE DE MEAUX,Murs végétalisés,75019,19.0,5.0
12046,JARDINIERE VERTICALE DU SQUARE OLGA BANCIC,Murs végétalisés,75011,11.0,15.0
12965,JARDINIERES EVQ DE LA RUE DE MONCEAU,Décorations sur la voie publique,75008,8.0,215.0
11402,JARDIN PARTAGE DU SQUARE SAINT LAURENT,"Ephémères, partagés, pédagogiques",75010,10.0,461.0
13454,JARDINIERES DU PALAIS DE TOKYO,Décorations sur la voie publique,75016,16.0,104.0
13448,JARDINIERES DE LA RUE EMILE DESLANDRES,Décorations sur la voie publique,75013,13.0,
13489,JARDINIERES DE LA RUE MARYSE HILSZ,Décorations sur la voie publique,75020,20.0,571.0
11111,JARDINIERE DU ROND-POINT DAMESME,Décorations sur la voie publique,75013,13.0,20.0
10943,JARDINIERE DE L'AVENUE DU MAINE,Décorations sur la voie publique,75015,15.0,138.0
10824,JARDINIERES DE L'AVENUE THEOPHILE GAUTIER,Décorations sur la voie publique,75016,16.0,40.0
925,CIMETIERE DE LA VILLETTE,Cimetières,75019,19.0,11300.0
12122,JARDINIERE VERTICALE DU SQUARE DE LA RUE CHARLES HERMITE 2,Murs végétalisés,75018,18.0,120.0
553,TERRAIN DE BOULES AVENUE JUNOT,Promenades ouvertes,75018,18.0,600.0
422,JARDIN DES POETES,Promenades ouvertes,75016,16.0,17500.0
10034,PARC FLORAL DE PARIS,Promenades ouvertes,75012,12.0,371602.0
12020,JARDINIERE VERTICALE DU SQUARE DES ARENES DE LUTECE,Murs végétalisés,75005,5.0,150.0
11279,JARDIN PARTAGE LES JARDINS DU RUISSEAU,"Ephémères, partagés, pédagogiques",75018,18.0,780.0
11281,JARDIN PARTAGE DU BOIS DORMOY,"Ephémères, partagés, pédagogiques",75018,18.0,1500.0
11255,JARDINIERES DU 39 QUAI DE LA SEINE,Décorations sur la voie publique,75019,19.0,20.0
10932,JARDINIERE DE L'AVENUE DE LA PORTE D'ITALIE,Décorations sur la voie publique,75013,13.0,100.0
766,JARDIN DES RUES MARONITES - PRESSOIR,Promenades ouvertes,75020,20.0,503.0
401,SQUARE BRIGNOLE - MUSEE GALLIERA,Promenades ouvertes,75016,16.0,5804.0
69,SQUARE FRANCIS POULENC,Jardinets décoratifs,75006,6.0,184.0
630,21-03,Périphérique,75018,18.0,2442.0
11586,23-00,Périphérique,75018,18.0,582.0
531,SQUARE MARCEL SEMBAT,Promenades ouvertes,75018,18.0,4670.0
535,SQUARE DE LA MADONE,Promenades ouvertes,75018,18.0,2127.0
223,SQUARE HELENE BOUCHER,Promenades ouvertes,75013,13.0,3335.0
11119,JARDINIERE VERTICALE DU 5 RUE DE MONTMORENCY,Murs végétalisés,75003,3.0,0.0
629,21-02,Périphérique,75018,18.0,4084.0
11239,JARDINIERES DU COLLEGE GUSTAVE FLAUBERT,Décorations sur la voie publique,75013,13.0,393.0
389,09-12,Périphérique,75015,15.0,1850.0
431,10-00,Périphérique,75016,16.0,1493.0
11698,JARDINIERE VERTICALE DU 35 RUE DE PROVENCE,Murs végétalisés,75009,9.0,1.0
184,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,Promenades ouvertes,75012,12.0,8190.0
321,04-05,Périphérique,75014,14.0,709.0
268,01-00,Périphérique,75013,13.0,2330.0
219,JARDIN FRANCOISE GIROUD,Promenades ouvertes,75013,13.0,5400.0
10790,DECORATION DE L'AVENUE DU GENERAL LECLERC,Décorations sur la voie publique,75014,14.0,150.0
10281,JARDINIERE DE LA RUE RECAMIER,Décorations sur la voie publique,75007,7.0,100.0
133,PROMENADE RICHARD LENOIR  SQUARE BREGUET-SABIN (PROMENADE CLAIRE LACOMBE),Promenades ouvertes,75011,11.0,2750.0
10753,JARDINIERE DE LA PLACE GOLDONI,Décorations sur la voie publique,75002,2.0,95.0
424,JARDINETS DE LA PLACE DE LA PORTE D'AUTEUIL,Jardinets décoratifs,75016,16.0,1252.0
11346,JARDINIERES DE LA MAIRIE DU XIIEME,Décorations sur la voie publique,75012,12.0,60.0
11368,JARDINIERES DU PASSAGE THIERE,Jardinets décoratifs,75011,11.0,22.0
11166,JARDINIERE VERTICALE DU 1 QUAI DE GRENELLE,Murs végétalisés,75015,15.0,53.0
11585,22-03,Périphérique,75018,18.0,2117.0
445,SQUARE ALBERT BESNARD,Promenades ouvertes,75017,17.0,4780.0
10780,JARDIN DE LA RUE NOEL BALLAY,Promenades ouvertes,75020,20.0,1350.0
642,23-10,Périphérique,75018,18.0,6306.0
518,18-02,Périphérique,75017,17.0,1060.0
11695,JARDINIERE VERTICALE DU 3 RUE PIERRE SEMARD,Murs végétalisés,75009,9.0,1.0
357,PROMENADE DE L'ALLEE DES CYGNES,Promenades ouvertes,75015,15.0,9350.0
185,COULEE VERTE RENE DUMONT - MAIL DE REUILLY - ALLEE VIVALDI,Promenades ouvertes,75012,12.0,1756.0
149,SQUARE DES JARDINIERS,Promenades ouvertes,75011,11.0,4827.0
10914,DECORATION ANGLE DES RUE DE MENILMONTANT - DES AMANDIERS,Décorations sur la voie publique,75020,20.0,145.0
10312,DECORATION DE LA RUE SAINT-BERNARD,Décorations sur la voie publique,75011,11.0,166.0
10874,JARDINIERES DE LA RUE JEAN COTTIN,Décorations sur la voie publique,75018,18.0,37.0
