annee,arrondissement,code_postal,ville,nb_plai,nb_plus,nb_pls
2010,20,75020,Paris,54,0,0
2010,11,75011,Paris,25,0,0
2010,19,75019,Paris,0,3,4
2010,20,75020,Paris,0,8,4
2010,20,75020,Paris,0,0,18
2011,2,75002,Paris,0,4,0
2011,17,75017,Paris,0,2,0
2011,4,75004,Paris,0,93,0
2011,9,75009,Paris,48,0,0
2011,17,75017,Paris,3,8,3
2011,19,75019,Paris,0,8,4
2011,20,75020,Paris,0,0,19
2011,13,75013,Paris,0,0,6
2011,12,75012,Paris,2,0,0
2011,20,75020,Paris,59,0,0
2012,15,75015,Paris,0,0,7
2012,16,75016,Paris,1,0,0
2012,18,75018,Paris,1,0,0
2012,20,75020,Paris,0,5,0
2012,15,75015,Paris,0,1,0
2012,14,75014,Paris,0,8,0
2012,13,75013,Paris,17,0,0
2012,17,75017,Paris,28,70,42
2012,20,75020,Paris,0,56,0
2012,18,75018,Paris,0,3,0
2012,19,75019,Paris,0,131,0
2012,17,75017,Paris,63,0,0
2012,2,75002,Paris,13,0,0
2012,4,75004,Paris,0,1,0
2012,13,75013,Paris,0,1,0
2013,15,75015,Paris,1,6,4
2013,10,75010,Paris,0,1,0
2013,19,75019,Paris,0,1,0
2013,12,75012,Paris,1,2,2
2013,19,75019,Paris,0,30,191
2014,5,75005,Paris,17,16,0
2014,20,75020,Paris,0,0,10
2015,10,75010,Paris,1,0,0
2015,14,75014,Paris,0,29,0
2015,19,75019,Paris,0,0,13
2015,11,75011,Paris,2,0,0
2015,11,75011,Paris,5,7,0
2015,14,75014,Paris,7,7,0
2015,3,75003,Paris,4,0,0
2015,10,75010,Paris,5,6,4
2015,15,75015,Paris,14,8,6
2015,20,75020,Paris,0,0,6
2015,18,75018,Paris,10,18,16
2015,14,75014,Paris,22,0,0
2015,14,75014,Paris,6,0,0
2016,20,75020,Paris,12,47,56
2016,20,75020,Paris,0,3,3
2016,10,75010,Paris,0,0,7
2016,11,75011,Paris,1,0,0
2016,12,75012,Paris,42,69,28
2016,19,75019,Paris,0,0,2
2016,9,75009,Paris,1,0,0
2016,12,75012,Paris,1,0,0
2016,18,75018,Paris,2,2,2
2016,20,75020,Paris,0,1,0
2016,1,75001,Paris,12,5,0
2017,14,75014,Paris,4,2,0
2017,19,75019,Paris,0,5,15
2017,17,75017,Paris,9,9,0
2017,18,75018,Paris,2,2,3
2017,13,75013,Paris,0,0,12
2017,18,75018,Paris,38,25,0
2017,15,75015,Paris,4,2,2
2017,17,75017,Paris,0,0,14
2018,5,75005,Paris,7,17,0
2018,9,75009,Paris,2,0,0
2018,15,75015,Paris,1,0,0
2018,15,75015,Paris,8,7,2
2018,20,75020,Paris,5,7,5
2018,15,75015,Paris,144,86,57
2018,10,75010,Paris,7,5,0
2018,13,75013,Paris,0,0,9
2018,12,75012,Paris,27,0,0
2018,13,75013,Paris,0,36,24
2018,13,75013,Paris,0,47,69
2019,15,75015,Paris,1,0,0
2019,20,75020,Paris,1,0,0
2019,13,75013,Paris,1,0,0
2019,20,75020,Paris,0,0,2
2020,19,75019,Paris,0,0,4
2020,20,75020,Paris,0,0,3
2020,18,75018,Paris,1,0,0
2020,11,75011,Paris,1,0,0
2020,13,75013,Paris,4,0,0
2020,17,75017,Paris,0,8,22
2021,18,75018,Paris,59,0,0
2021,20,75020,Paris,4,5,3
2021,11,75011,Paris,12,8,0
2021,20,75020,Paris,0,0,39
2022,13,75013,Paris,1,2,2
2022,1,75001,Paris,4,6,4
2022,15,75015,Paris,1,0,0
2022,15,75015,Paris,0,0,14
2022,17,75017,Paris,3,2,0
2022,20,75020,Paris,6,5,6
2022,19,75019,Paris,1,0,0
2022,18,75018,Paris,0,39,0
2023,4,75004,Paris,10,0,0
2023,14,75014,Paris,2,5,3
2023,20,75020,Paris,0,0,1
2023,16,75016,Paris,4,0,0
2023,18,75018,Paris,0,0,13
2023,15,75015,Paris,1,1,0
2023,12,75012,Paris,30,30,27
2024,13,75013,Paris,0,1,0
2001,10,75010,Paris,94,0,0
2001,8,75008,Paris,18,0,0
2001,20,75020,Paris,40,0,0
2001,12,75012,Paris,0,34,0
2002,5,75005,Paris,4,12,0
2002,17,75017,Paris,31,0,0
2002,14,75014,Paris,1,0,0
2002,20,75020,Paris,0,10,0
2002,14,75014,Paris,0,20,0
2002,20,75020,Paris,0,0,8
2002,15,75015,Paris,0,0,46
2003,11,75011,Paris,0,34,17
2003,18,75018,Paris,0,33,0
2003,18,75018,Paris,0,31,0
2004,18,75018,Paris,2,21,0
2004,14,75014,Paris,1,0,0
2004,2,75002,Paris,2,3,0
2004,11,75011,Paris,29,0,0
2004,15,75015,Paris,5,0,0
2004,20,75020,Paris,0,0,64
2004,12,75012,Paris,0,64,0
2004,18,75018,Paris,0,0,10
2005,19,75019,Paris,0,5,5
2005,12,75012,Paris,0,4,0
2005,12,75012,Paris,0,40,0
2005,18,75018,Paris,0,8,0
2005,18,75018,Paris,27,0,0
2005,18,75018,Paris,0,18,0
2005,10,75010,Paris,0,0,2
2006,12,75012,Paris,0,13,0
2006,13,75013,Paris,0,28,29
2006,13,75013,Paris,50,0,0
2006,19,75019,Paris,0,0,132
2006,17,75017,Paris,29,0,0
2006,12,75012,Paris,3,27,0
2006,11,75011,Paris,0,0,62
2007,11,75011,Paris,0,8,0
2007,19,75019,Paris,46,0,0
2007,18,75018,Paris,0,0,13
2007,14,75014,Paris,0,0,9
2007,11,75011,Paris,0,9,8
2007,17,75017,Paris,0,0,6
2007,19,75019,Paris,98,0,0
2007,4,75004,Paris,5,4,0
2007,14,75014,Paris,11,40,0
2007,19,75019,Paris,0,4,4
2007,10,75010,Paris,5,6,0
2007,12,75012,Paris,0,7,0
2007,15,75015,Paris,0,2,0
2008,11,75011,Paris,10,16,0
2008,13,75013,Paris,7,11,4
2008,17,75017,Paris,2,4,0
2008,11,75011,Paris,0,32,0
2008,10,75010,Paris,0,1,0
2008,1,75001,Paris,0,5,0
2008,4,75004,Paris,0,8,0
2008,17,75017,Paris,0,1,0
2008,18,75018,Paris,0,15,0
2008,20,75020,Paris,3,17,0
2008,18,75018,Paris,9,16,9
2009,2,75002,Paris,7,11,0
2009,11,75011,Paris,2,11,5
2009,10,75010,Paris,3,6,0
2009,4,75004,Paris,1,23,10
2009,20,75020,Paris,0,0,60
2009,5,75005,Paris,25,0,0
2009,20,75020,Paris,14,0,0
2009,13,75013,Paris,0,5,0
2009,10,75010,Paris,5,11,0
2009,19,75019,Paris,0,4,9
2010,8,75008,Paris,2,7,2
2010,9,75009,Paris,0,1,0
2010,12,75012,Paris,1,0,0
2010,11,75011,Paris,4,67,17
2010,16,75016,Paris,47,0,0
2010,15,75015,Paris,0,4,0
2010,19,75019,Paris,9,37,47
2010,19,75019,Paris,0,130,0
2010,18,75018,Paris,2,4,0
2010,20,75020,Paris,0,1,0
2010,18,75018,Paris,0,0,0
2011,12,75012,Paris,0,4,0
2011,13,75013,Paris,0,1,0
2011,17,75017,Paris,0,55,0
2011,18,75018,Paris,3,6,3
2011,5,75005,Paris,0,6,0
2011,17,75017,Paris,60,0,0
2011,19,75019,Paris,4,0,26
2011,18,75018,Paris,0,19,0
2011,12,75012,Paris,32,0,0
2012,3,75003,Paris,2,5,2
2012,14,75014,Paris,0,2,0
2012,15,75015,Paris,0,1,0
2012,18,75018,Paris,0,64,0
2012,20,75020,Paris,0,1,0
2012,5,75005,Paris,2,8,2
2012,16,75016,Paris,0,9,0
2012,13,75013,Paris,0,0,19
2012,15,75015,Paris,2,2,2
2012,11,75011,Paris,0,15,0
2012,18,75018,Paris,3,3,2
2012,11,75011,Paris,7,8,2
2012,10,75010,Paris,1,4,0
2012,10,75010,Paris,4,10,0
2012,7,75007,Paris,0,0,50
2013,12,75012,Paris,0,1,0
2013,15,75015,Paris,0,1,0
2013,18,75018,Paris,0,0,24
2013,13,75013,Paris,43,42,0
2013,10,75010,Paris,0,2,0
2013,13,75013,Paris,0,0,13
2013,16,75016,Paris,0,2,0
2013,17,75017,Paris,0,7,0
2014,11,75011,Paris,2,5,0
2014,15,75015,Paris,0,1,0
2014,18,75018,Paris,19,0,0
2014,15,75015,Paris,0,0,12
2014,13,75013,Paris,0,1,0
2014,4,75004,Paris,4,7,4
2014,17,75017,Paris,10,187,0
2015,20,75020,Paris,1,0,0
2015,10,75010,Paris,0,1,0
2015,10,75010,Paris,0,1,0
2015,10,75010,Paris,0,1,0
2015,10,75010,Paris,0,1,0
2015,16,75016,Paris,36,49,37
2015,15,75015,Paris,49,0,0
2015,18,75018,Paris,3,4,3
2015,17,75017,Paris,18,0,0
2015,14,75014,Paris,0,0,35
2015,19,75019,Paris,0,0,9
2015,17,75017,Paris,10,9,0
2015,18,75018,Paris,7,10,7
2015,20,75020,Paris,0,0,12
2016,15,75015,Paris,1,7,0
2016,14,75014,Paris,11,12,0
2016,11,75011,Paris,11,7,5
2016,8,75008,Paris,3,0,0
2016,14,75014,Paris,6,5,0
2016,11,75011,Paris,6,12,4
2017,15,75015,Paris,0,2,0
2017,19,75019,Paris,0,0,66
2017,7,75007,Paris,14,9,0
2017,10,75010,Paris,2,2,1
2017,15,75015,Paris,0,0,22
2017,18,75018,Paris,4,6,4
2017,19,75019,Paris,4,8,4
2017,4,75004,Paris,0,1,0
2017,12,75012,Paris,171,165,86
2018,19,75019,Paris,0,0,36
2018,10,75010,Paris,10,6,3
2018,11,75011,Paris,1,0,0
2018,16,75016,Paris,22,0,0
2018,19,75019,Paris,0,0,16
2018,11,75011,Paris,4,2,0
2018,12,75012,Paris,5,7,5
2018,16,75016,Paris,9,6,0
2018,18,75018,Paris,19,11,10
2018,18,75018,Paris,0,33,0
2018,20,75020,Paris,0,0,1
2018,20,75020,Paris,0,0,1
2018,20,75020,Paris,0,0,14
2019,4,75004,Paris,13,0,0
2019,15,75015,Paris,60,0,0
2019,11,75011,Paris,1,0,0
2019,17,75017,Paris,1,0,0
2019,10,75010,Paris,16,16,16
2019,20,75020,Paris,0,0,35
2019,15,75015,Paris,0,2,0
2020,10,75010,Paris,1,0,0
2020,13,75013,Paris,1,0,0
2020,15,75015,Paris,8,8,0
2020,16,75016,Paris,1,0,0
2020,17,75017,Paris,24,0,0
2020,17,75017,Paris,17,11,0
2020,9,75009,Paris,7,9,7
2020,9,75009,Paris,0,4,4
2021,2,75002,Paris,15,12,5
2021,13,75013,Paris,0,0,1
2021,18,75018,Paris,1,1,5
2021,14,75014,Paris,0,0,10
2021,14,75014,Paris,9,8,0
2021,13,75013,Paris,2,0,0
2021,11,75011,Paris,1,0,0
2022,4,75004,Paris,1,1,1
2022,17,75017,Paris,22,15,0
2022,20,75020,Paris,0,1,0
2022,11,75011,Paris,1,0,0
2022,18,75018,Paris,0,65,0
2022,20,75020,Paris,6,8,6
2023,19,75019,Paris,0,0,115
2023,17,75017,Paris,1,0,0
2023,18,75018,Paris,5,6,3
2023,10,75010,Paris,0,0,10
2023,20,75020,Paris,11,11,9
2023,11,75011,Paris,28,28,25
2024,15,75015,Paris,21,13,8
2024,19,75019,Paris,0,0,45
